x,y,z,label
0.388073,0.079012,0.396741,9
0.390942,0.115268,0.824549,1
0.297220,0.884915,0.135289,6
0.050020,0.826563,0.646596,8
0.996246,0.400616,0.412000,2
0.713889,0.165288,0.317270,4
0.838038,0.514237,0.222480,2
0.761254,0.195929,0.541185,3
0.830073,0.501755,0.343638,1
0.136418,0.575213,0.378857,8
0.841700,0.780023,0.950346,0
0.792169,0.598926,0.981536,1
0.618213,0.239540,0.491470,3
0.173193,0.125614,0.694876,4
0.695364,0.876309,0.670156,0
0.084902,0.345988,0.626057,9
0.807733,0.940947,0.870632,1
0.790460,0.866787,0.266854,2
0.885403,0.324442,0.876492,1
0.679830,0.077792,0.267708,9
0.231880,0.398816,0.223518,9
0.355510,0.270943,0.955443,0
0.977874,0.031648,0.031251,5
0.477248,0.480026,0.689230,1
0.403455,0.993194,0.656453,7
0.210913,0.509751,0.648091,8
0.224036,0.474685,0.013001,6
0.624256,0.123264,0.143681,5
0.432325,0.937071,0.901303,7
0.873714,0.856441,0.052339,5
0.790857,0.008179,0.191137,5
0.526231,0.427839,0.460005,9
0.568743,0.647786,0.202216,7
0.859432,0.213294,0.113651,5
0.616291,0.298593,0.125126,9
0.483871,0.753624,0.773370,0
0.371166,0.242897,0.827540,1
0.131657,0.764061,0.058260,4
0.890042,0.882504,0.888699,1
0.954619,0.614917,0.880642,1
0.499252,0.161473,0.206244,4
0.175970,0.751091,0.061373,4
0.158666,0.850337,0.019074,6
0.439497,0.020295,0.221015,9
0.131809,0.910062,0.689871,8
0.699332,0.377850,0.539933,1
0.056490,0.655019,0.091250,6
0.994903,0.937468,0.481246,2
0.009766,0.933714,0.939146,8
0.954161,0.836238,0.070681,7
0.660634,0.045412,0.917142,1
0.369121,0.883053,0.826350,7
0.104190,0.612293,0.935667,0
0.687613,0.458785,0.933195,1
0.471725,0.125034,0.369732,4
0.764367,0.637410,0.754875,0
0.909268,0.381390,0.618732,1
0.715964,0.996277,0.277657,7
0.019410,0.535661,0.832545,8
0.223060,0.084689,0.579455,4
0.359996,0.978545,0.147008,6
0.123478,0.019745,0.918088,1
0.092624,0.765740,0.273507,8
0.640034,0.177374,0.532365,1
0.375713,0.814112,0.785211,8
0.086978,0.448195,0.750023,8
0.595264,0.584185,0.944609,1
0.398846,0.026368,0.495804,5
0.027467,0.467696,0.415845,6
0.324870,0.200598,0.793786,0
0.026460,0.598956,0.705588,0
0.633747,0.115665,0.357524,3
0.331400,0.308939,0.675924,8
0.171361,0.973510,0.862148,0
0.586261,0.940519,0.973632,0
0.116276,0.642384,0.991272,8
0.666494,0.243812,0.718772,1
0.275796,0.143162,0.853572,0
0.905911,0.070528,0.297311,5
0.767083,0.981353,0.862087,0
0.817652,0.585620,0.600574,1
0.926725,0.793115,0.670003,2
0.403363,0.715445,0.555925,6
0.792505,0.275185,0.257027,2
0.643635,0.051027,0.292215,5
0.001190,0.866237,0.759911,0
0.263924,0.925077,0.783685,0
0.446364,0.149052,0.140538,9
0.369976,0.881375,0.316050,2
0.539109,0.442366,0.286233,5
0.045473,0.256111,0.618854,4
0.416791,0.550523,0.634846,9
0.507065,0.088504,0.007385,9
0.942167,0.140477,0.919401,3
0.909085,0.080905,0.378155,1
0.837733,0.714316,0.125431,2
0.392987,0.826106,0.401563,8
0.798242,0.646107,0.255135,5
0.474349,0.020966,0.755791,9
0.925810,0.252266,0.991699,3
0.361614,0.885556,0.745262,0
0.330638,0.363598,0.857753,0
0.300119,0.505448,0.147740,5
0.241981,0.368175,0.962096,9
0.535478,0.317179,0.633564,8
0.472243,0.193579,0.927671,8
0.989654,0.454848,0.601032,3
0.578387,0.197546,0.094943,9
0.243751,0.176427,0.771508,9
0.564714,0.435224,0.594806,3
0.921293,0.089633,0.387921,3
0.469863,0.272530,0.383740,4
0.065310,0.394696,0.360790,8
0.682791,0.813593,0.836329,1
0.603870,0.863826,0.205023,2
0.330729,0.111667,0.987548,1
0.496597,0.775628,0.111576,5
0.583422,0.631947,0.019593,5
0.657216,0.523453,0.997711,1
0.216681,0.934904,0.086520,7
0.244606,0.116153,0.879238,3
0.280038,0.049226,0.070315,9
0.417493,0.290353,0.409162,3
0.211219,0.503159,0.362560,8
0.144902,0.452620,0.925840,8
0.241829,0.482284,0.265267,9
0.167852,0.170629,0.854671,1
0.437666,0.083468,0.104495,5
0.704550,0.431776,0.807123,5
0.217750,0.133183,0.650533,8
0.993835,0.388256,0.220801,5
0.695578,0.538713,0.938719,3
0.270058,0.807001,0.884182,8
0.686056,0.641713,0.084140,2
0.263649,0.943724,0.189795,7
0.722739,0.542314,0.184545,6
0.820460,0.059267,0.460005,5
0.928159,0.862575,0.904416,1
0.734062,0.297586,0.188452,2
0.081668,0.918271,0.834895,8
0.385083,0.143406,0.541429,9
0.728172,0.767724,0.222602,2
0.280404,0.179113,0.962706,1
0.671560,0.105930,0.161473,4
0.086764,0.358989,0.225654,6
0.696951,0.473830,0.841121,3
0.252327,0.519822,0.776543,9
0.864772,0.749931,0.945524,7
0.809656,0.346599,0.712149,3
0.221290,0.394635,0.796258,3
0.454237,0.512070,0.236427,9
0.268654,0.414808,0.333018,4
0.492172,0.208808,0.939177,3
0.038331,0.518052,0.526353,4
0.750633,0.792688,0.740501,1
0.112308,0.425062,0.315348,4
0.045076,0.756371,0.845637,0
0.434614,0.808832,0.664754,0
0.296731,0.751610,0.552629,7
0.258217,0.829920,0.834742,7
0.894406,0.879208,0.257759,7
0.070193,0.735679,0.457595,6
0.393841,0.965331,0.501816,0
0.839045,0.493149,0.514603,5
0.149297,0.042604,0.400922,4
0.428205,0.923643,0.807001,0
0.969878,0.755608,0.306345,2
0.519272,0.307993,0.015107,4
0.395306,0.908261,0.036134,2
0.888760,0.931547,0.938871,8
0.684774,0.873104,0.522996,0
0.382000,0.536943,0.013733,6
0.111942,0.080294,0.221931,4
0.428266,0.154241,0.695975,9
0.660970,0.305765,0.121250,5
0.440565,0.276559,0.810541,8
0.715995,0.976562,0.701071,1
0.943815,0.850063,0.455855,2
0.839015,0.212745,0.682546,3
0.775414,0.047365,0.558763,1
0.229225,0.824488,0.912229,8
0.202002,0.292917,0.673818,4
0.957823,0.982696,0.224464,7
0.295633,0.508744,0.120243,6
0.571612,0.782373,0.626698,8
0.413648,0.049989,0.050844,5
0.160192,0.417402,0.650014,8
0.125828,0.298593,0.545976,4
0.479049,0.185278,0.210150,5
0.432600,0.383801,0.326762,9
0.223457,0.040620,0.821680,8
0.617786,0.998444,0.181402,2
0.046449,0.916440,0.509384,8
0.580157,0.779656,0.697897,0
0.414716,0.531449,0.260872,6
0.987091,0.222968,0.397107,3
0.895871,0.902951,0.363903,5
0.094211,0.598010,0.860286,8
0.971496,0.282876,0.472030,1
0.575030,0.835170,0.944090,0
0.969085,0.737144,0.742790,2
0.203619,0.851741,0.677541,0
0.206946,0.085574,0.891751,0
0.735221,0.285989,0.934294,1
0.945891,0.422651,0.506333,2
0.827174,0.108554,0.473891,3
0.240761,0.936430,0.463210,6
0.345225,0.079226,0.446150,3
0.286966,0.245430,0.792840,4
0.897977,0.518387,0.952055,1
0.354137,0.971954,0.835200,0
0.943571,0.361431,0.754997,5
0.901883,0.769860,0.030152,5
0.312632,0.965545,0.736290,0
0.970641,0.527085,0.186407,2
0.490982,0.636647,0.188452,7
0.441908,0.959868,0.572680,7
0.505539,0.346233,0.540300,1
0.261361,0.318796,0.674795,4
0.757714,0.606250,0.607135,8
0.218268,0.424970,0.962798,1
0.647908,0.970885,0.960326,0
0.375713,0.754570,0.511429,0
0.334635,0.134007,0.509751,4
0.744835,0.791498,0.817774,0
0.472213,0.091342,0.892880,1
0.296640,0.365978,0.660115,1
0.270516,0.335612,0.764000,0
0.906186,0.198492,0.341411,5
0.721244,0.553514,0.577960,3
0.321177,0.367382,0.161412,9
0.333323,0.793756,0.961638,8
0.750694,0.919034,0.460829,2
0.222388,0.574297,0.266884,9
0.165899,0.339457,0.081820,4
0.897183,0.897855,0.399213,2
0.908322,0.106021,0.588031,3
0.586932,0.644307,0.515305,6
0.697470,0.037812,0.088137,4
0.453932,0.308939,0.683554,3
0.633656,0.663686,0.006806,2
0.534074,0.555010,0.101169,5
0.287942,0.326609,0.646565,8
0.750023,0.549516,0.961943,8
0.473983,0.243263,0.884365,1
0.840297,0.551103,0.567675,2
0.795434,0.237098,0.846919,3
0.548082,0.718375,0.777917,7
0.562090,0.364360,0.907987,0
0.913633,0.607929,0.391186,2
0.169378,0.151189,0.851955,1
0.013733,0.330424,0.551561,4
0.534257,0.660939,0.546892,0
0.992676,0.833705,0.774377,0
0.681295,0.110141,0.971496,1
0.727226,0.281533,0.685018,1
0.073367,0.252419,0.938841,9
0.971007,0.996979,0.063997,2
0.779900,0.248146,0.361644,9
0.320231,0.938505,0.292917,7
0.076724,0.239845,0.401868,9
0.846339,0.178808,0.794031,5
0.571764,0.350841,0.349132,9
0.737571,0.353648,0.558000,2
0.449141,0.326884,0.571123,9
0.794702,0.550401,0.353404,3
0.926847,0.538926,0.380352,5
0.123722,0.604938,0.711325,0
0.520737,0.565966,0.160375,2
0.869686,0.275124,0.279244,2
0.208838,0.076785,0.595691,9
0.334971,0.260567,0.637959,9
0.090060,0.229316,0.348888,4
0.326701,0.536088,0.174718,6
0.630665,0.306131,0.028748,3
0.075686,0.969085,0.107334,6
0.092105,0.805231,0.793176,0
0.572100,0.688345,0.251900,5
0.234931,0.704489,0.430525,6
0.660268,0.173894,0.628803,3
0.891079,0.118870,0.263466,3
0.737510,0.536241,0.499985,5
0.499527,0.068819,0.718589,9
0.399823,0.953520,0.932005,7
0.198492,0.578722,0.905820,8
0.878933,0.735984,0.477950,5
0.567919,0.824244,0.051424,6
0.613880,0.985992,0.072390,5
0.616138,0.547288,0.128391,2
0.801111,0.322581,0.732841,5
0.104617,0.457350,0.527543,6
0.267098,0.639058,0.161718,6
0.804071,0.837581,0.113590,2
0.506607,0.362590,0.842463,0
0.775933,0.075106,0.509781,3
0.231025,0.184790,0.723472,4
0.273415,0.333842,0.954527,9
0.270089,0.731254,0.083560,4
0.354991,0.088321,0.574419,9
0.170782,0.139622,0.673299,4
0.804651,0.737999,0.416700,2
0.337535,0.014740,0.724723,9
0.452589,0.020142,0.085452,4
0.056764,0.729057,0.924619,8
0.490188,0.440443,0.324931,6
0.250465,0.537828,0.944182,0
0.872524,0.439772,0.393902,5
0.301431,0.477493,0.618915,8
0.402722,0.516312,0.574938,6
0.795160,0.515854,0.373028,2
0.591937,0.021058,0.661885,4
0.520890,0.923185,0.981384,7
0.887906,0.846522,0.770012,3
0.576800,0.332377,0.263161,5
0.366985,0.726066,0.311838,6
0.921812,0.457961,0.801202,3
0.482467,0.363872,0.482894,7
0.218879,0.941343,0.280007,6
0.963286,0.113529,0.100894,5
0.312906,0.292245,0.537126,5
0.457106,0.424146,0.142338,9
0.187170,0.394452,0.920804,9
0.011139,0.772790,0.819971,0
0.741966,0.544694,0.048036,5
0.984588,0.302164,0.545000,3
0.239204,0.493545,0.557268,8
0.486404,0.881985,0.618000,0
0.757164,0.457106,0.948210,0
0.932554,0.812922,0.991913,1
0.498215,0.567980,0.103885,4
0.815607,0.891964,0.951140,0
0.294168,0.734428,0.587878,6
0.281503,0.057680,0.050386,4
0.152593,0.376812,0.310617,9
0.606525,0.334635,0.157048,9
0.187689,0.009308,0.658773,9
0.168004,0.295022,0.940794,0
0.779992,0.136357,0.680990,1
0.003723,0.756859,0.654134,8
0.308084,0.432203,0.424421,9
0.552324,0.937071,0.548021,7
0.296548,0.672384,0.015015,5
0.669118,0.778680,0.765587,0
0.323344,0.386029,0.575854,9
0.511551,0.670309,0.058412,7
0.531144,0.697501,0.577227,2
0.387036,0.277139,0.168798,4
0.085543,0.326182,0.711844,8
0.157628,0.701987,0.221503,6
0.424574,0.213477,0.889553,1
0.295144,0.694937,0.969512,0
0.642750,0.745232,0.444502,0
0.180242,0.131016,0.236549,4
0.853816,0.038697,0.149358,3
0.739677,0.473800,0.401013,2
0.875637,0.262825,0.129673,5
0.014801,0.444197,0.264382,4
0.081179,0.460311,0.272408,9
0.755974,0.613239,0.148350,7
0.759270,0.840541,0.222480,5
0.635456,0.137150,0.564104,1
0.828669,0.011750,0.560839,3
0.173864,0.354076,0.297617,9
0.249763,0.121677,0.257820,4
0.972869,0.460555,0.254799,5
0.976989,0.374981,0.996033,3
0.348277,0.987121,0.910092,0
0.796045,0.896268,0.455611,2
0.957518,0.291177,0.702292,1
0.889889,0.407880,0.156682,2
0.514603,0.786645,0.221503,7
0.476547,0.690634,0.951628,0
0.187323,0.127995,0.530778,9
0.363414,0.296548,0.761834,8
0.769219,0.069002,0.466231,9
0.760979,0.482467,0.652516,3
0.220954,0.213233,0.259621,6
0.200110,0.832759,0.838649,8
0.674856,0.376385,0.326579,5
0.896939,0.540635,0.716727,1
0.495499,0.778527,0.565050,7
0.408155,0.816126,0.515519,0
0.491256,0.785180,0.006836,2
0.921720,0.389874,0.659688,1
0.869594,0.415967,0.166845,7
0.025575,0.581530,0.440046,6
0.030427,0.339640,0.932768,0
0.299051,0.900906,0.084292,6
0.791284,0.574206,0.340129,7
0.569720,0.651601,0.821894,8
0.137303,0.610645,0.075472,6
0.180700,0.504959,0.036561,9
0.091128,0.179571,0.051973,4
0.111057,0.513779,0.100864,4
0.795068,0.379009,0.900967,1
0.293374,0.533891,0.985839,1
0.400128,0.382183,0.723289,8
0.972777,0.522935,0.239845,5
0.855647,0.444319,0.944182,1
0.450209,0.684835,0.430464,2
0.192602,0.426954,0.615314,0
0.054720,0.928556,0.642750,6
0.395306,0.558428,0.008148,9
0.687643,0.610187,0.128147,2
0.454299,0.649739,0.841578,0
0.782891,0.027070,0.697470,1
0.694968,0.483963,0.988495,8
0.027100,0.632374,0.951567,8
0.975188,0.598437,0.004395,2
0.683340,0.439344,0.943937,7
0.845729,0.178106,0.322275,5
0.861782,0.583667,0.368572,7
0.267556,0.279092,0.456832,5
0.581683,0.512833,0.866970,3
0.979339,0.101047,0.062532,5
0.968169,0.771111,0.547960,5
0.109012,0.527024,0.189093,6
0.427168,0.849086,0.314310,0
0.123630,0.649678,0.577349,6
0.143010,0.066317,0.089694,4
0.710379,0.502762,0.340587,5
0.741874,0.956023,0.539689,7
0.683187,0.716056,0.873989,8
0.464888,0.120304,0.380627,9
0.508591,0.313273,0.336406,9
0.695029,0.025208,0.870510,3
0.544389,0.371075,0.548296,3
0.180914,0.703391,0.574664,0
0.584826,0.758110,0.649220,7
0.802087,0.834376,0.001099,5
0.806360,0.673116,0.358867,2
0.218543,0.169958,0.198462,4
0.707419,0.200323,0.185736,5
0.249153,0.774560,0.910642,7
0.136082,0.601520,0.426191,4
0.322214,0.048311,0.381848,4
0.999695,0.562731,0.298776,1
0.842006,0.002564,0.405896,5
0.749138,0.115268,0.056887,5
0.815149,0.755669,0.713218,1
0.233131,0.448897,0.423688,6
0.580401,0.718406,0.289529,2
0.014832,0.336589,0.193030,6
0.985961,0.437757,0.720084,5
0.745293,0.389264,0.340220,2
0.857326,0.567370,0.152806,5
0.687094,0.859432,0.486221,2
0.100467,0.933866,0.974548,8
0.982635,0.212256,0.059145,2
0.283120,0.167547,0.793695,1
0.759575,0.183172,0.996887,3
0.038423,0.866543,0.823634,7
0.668661,0.540391,0.334117,2
0.134770,0.762291,0.259743,4
0.946318,0.271218,0.518479,3
0.555132,0.856563,0.744957,7
0.596820,0.411267,0.798273,0
0.430128,0.997223,0.516221,8
0.787133,0.234535,0.526749,3
0.168218,0.862667,0.327036,8
0.048433,0.023865,0.725913,4
0.627064,0.822932,0.738823,0
0.378124,0.140233,0.753868,8
0.669424,0.646535,0.874905,1
0.835810,0.609424,0.419416,3
0.947783,0.522050,0.231819,2
0.727226,0.945219,0.387738,2
0.261147,0.362438,0.640400,8
0.969970,0.427595,0.220740,5
0.327921,0.861782,0.971129,0
0.734428,0.554765,0.896115,1
0.318400,0.272286,0.677725,9
0.953856,0.887692,0.148320,7
0.990966,0.371136,0.771966,3
0.797479,0.006104,0.475936,1
0.775353,0.585315,0.324015,2
0.700156,0.794519,0.158574,2
0.647175,0.743370,0.082064,7
0.042299,0.777032,0.127415,7
0.136998,0.422987,0.304636,9
0.074313,0.719687,0.032868,4
0.318064,0.363109,0.399609,9
0.178411,0.219398,0.353435,9
0.116123,0.908933,0.463729,6
0.062563,0.497635,0.889126,8
0.785516,0.959075,0.316111,7
0.979461,0.117985,0.483566,1
0.894803,0.383526,0.119724,2
0.564776,0.846644,0.318369,7
0.666005,0.380963,0.184484,5
0.388470,0.373699,0.623371,1
0.011139,0.744133,0.045717,6
0.812464,0.114994,0.146764,3
0.109775,0.502274,0.411878,6
0.248726,0.812494,0.228736,4
0.871181,0.909513,0.074984,2
0.411817,0.152226,0.822199,4
0.125187,0.247200,0.377850,4
0.658895,0.118809,0.304880,4
0.885342,0.409955,0.331523,5
0.011628,0.304880,0.425855,4
0.527787,0.743309,0.977142,1
0.953581,0.894253,0.230720,7
0.230293,0.102145,0.085330,4
0.596301,0.537858,0.309122,2
0.514573,0.598712,0.787713,1
0.308847,0.840999,0.208075,7
0.235786,0.008728,0.233100,4
0.403638,0.680441,0.355296,7
0.863308,0.304483,0.863735,3
0.972716,0.070650,0.335826,1
0.396100,0.283486,0.403516,9
0.468123,0.797418,0.866176,8
0.756615,0.761925,0.153600,2
0.120457,0.537706,0.309183,4
0.006958,0.300912,0.687826,4
0.788629,0.685049,0.073885,2
0.231208,0.935026,0.542741,6
0.335276,0.598102,0.743858,1
0.427229,0.871242,0.995239,8
0.121433,0.492355,0.277596,9
0.252266,0.627674,0.521805,7
0.713675,0.692862,0.125309,2
0.965606,0.580157,0.033387,2
0.398328,0.467086,0.605182,6
0.412366,0.386090,0.479354,9
0.595843,0.156713,0.383068,4
0.392193,0.253761,0.913999,8
0.769433,0.826838,0.399945,0
0.256020,0.526200,0.620167,8
0.921354,0.151616,0.089724,2
0.075564,0.548326,0.382977,6
0.271187,0.755089,0.232398,6
0.228614,0.285867,0.507889,4
0.209296,0.725455,0.285348,6
0.744163,0.665181,0.676290,7
0.119419,0.522416,0.537004,6
0.250862,0.102298,0.233192,4
0.164190,0.995514,0.926603,8
0.873165,0.190497,0.000061,2
0.627277,0.732566,0.873714,1
0.917875,0.014405,0.206763,5
0.906003,0.457137,0.961028,1
0.696127,0.060244,0.636433,1
0.748039,0.693411,0.814844,1
0.323374,0.190161,0.577105,1
0.825892,0.417341,0.026154,7
0.841823,0.649983,0.673605,7
0.243263,0.913205,0.456832,0
0.508988,0.578845,0.273629,9
0.066591,0.553392,0.773949,4
0.595843,0.989563,0.361675,7
0.475814,0.721549,0.556810,8
0.538499,0.688437,0.674642,0
0.627949,0.596332,0.819697,1
0.787347,0.103214,0.092837,5
0.827570,0.015625,0.294412,3
0.196936,0.488083,0.900235,8
0.097232,0.139653,0.316507,9
0.300821,0.474258,0.007111,5
0.742607,0.131230,0.658498,3
0.314859,0.435224,0.730247,9
0.004791,0.572924,0.154393,6
0.212745,0.634938,0.222510,6
0.395093,0.838801,0.458815,7
0.717612,0.628101,0.147374,7
0.804407,0.140233,0.784600,3
0.553331,0.881283,0.690786,7
0.982299,0.464461,0.962798,3
0.799493,0.083071,0.504990,3
0.478744,0.123966,0.668599,3
0.693289,0.112980,0.677694,9
0.642506,0.136418,0.157140,3
0.722953,0.136845,0.320170,5
0.769951,0.153264,0.352580,5
0.355449,0.798242,0.868587,1
0.998016,0.155736,0.634754,1
0.242927,0.974029,0.691641,6
0.034944,0.637654,0.166540,4
0.251534,0.063478,0.098819,4
0.323038,0.492569,0.106265,9
0.155950,0.279153,0.342753,9
0.726157,0.325632,0.548479,5
0.343944,0.908444,0.709281,0
0.336894,0.407208,0.536882,1
0.374340,0.014466,0.289499,4
0.496567,0.988403,0.993591,8
0.732322,0.545732,0.526780,7
0.621662,0.196234,0.907926,1
0.625568,0.321879,0.133396,2
0.930662,0.228156,0.628651,1
0.165410,0.865902,0.469588,6
0.665334,0.063540,0.603748,3
0.776330,0.550432,0.979583,3
0.899533,0.412030,0.411023,1
0.177709,0.027192,0.777856,3
0.529832,0.116520,0.423414,4
0.781823,0.408704,0.979614,1
0.541551,0.730430,0.953063,1
0.851222,0.170385,0.869106,1
0.143834,0.487045,0.217322,6
0.259957,0.242195,0.499557,9
0.867733,0.380688,0.971191,1
0.202063,0.258614,0.818659,9
0.220801,0.577624,0.148991,6
0.690695,0.435438,0.912931,0
0.992279,0.875820,0.360179,2
0.192419,0.042268,0.465194,4
0.802026,0.432508,0.581805,2
0.239937,0.939634,0.018647,6
0.987915,0.477859,0.892422,3
0.366985,0.148869,0.141179,9
0.424390,0.233802,0.590625,9
0.209174,0.924711,0.084078,7
0.366588,0.756645,0.542039,8
0.114902,0.297739,0.028291,4
0.913663,0.922452,0.098605,2
0.109409,0.556963,0.512833,4
0.184729,0.273324,0.434126,4
0.556383,0.640095,0.137944,7
0.802057,0.944426,0.638997,0
0.360393,0.901181,0.137944,6
0.773827,0.388989,0.419080,1
0.054323,0.223609,0.916684,0
0.371624,0.121769,0.741539,9
0.615040,0.947996,0.139653,2
0.095737,0.198187,0.271676,4
0.351360,0.582568,0.476699,0
0.321909,0.648854,0.944578,0
0.708365,0.766381,0.588549,7
0.723502,0.587725,0.515366,1
0.331126,0.452406,0.451399,4
0.063021,0.213141,0.431501,4
0.231971,0.780847,0.613330,0
0.446394,0.419935,0.871456,0
0.405347,0.609821,0.475692,0
0.633686,0.241646,0.292642,5
0.733146,0.173833,0.193976,5
0.500687,0.841639,0.333384,6
0.525407,0.837397,0.291543,7
0.244057,0.271706,0.411817,3
0.539018,0.413160,0.579669,1
0.424970,0.717338,0.865902,0
0.819025,0.013550,0.478469,3
0.443800,0.447371,0.978210,1
0.205817,0.904141,0.331614,7
0.540727,0.188208,0.729240,3
0.852107,0.327464,0.809015,1
0.915067,0.140202,0.622974,5
0.593280,0.767052,0.991180,0
0.057680,0.355449,0.428419,9
0.515336,0.618732,0.229072,2
0.890286,0.695669,0.181005,2
0.563555,0.739616,0.372814,2
0.804437,0.088931,0.287423,3
0.535966,0.842341,0.463576,7
0.195441,0.303964,0.077731,9
0.305582,0.204047,0.481979,9
0.583697,0.960784,0.648488,0
0.614490,0.658437,0.246834,2
0.917814,0.996307,0.340648,2
0.284371,0.339702,0.058168,9
0.152989,0.303995,0.696097,4
0.186438,0.147282,0.177984,4
0.698904,0.765893,0.236183,0
0.815149,0.400159,0.742851,3
0.829981,0.396039,0.906552,3
0.808985,0.649037,0.201544,2
0.652638,0.814081,0.531419,7
0.262459,0.115757,0.872402,1
0.722953,0.767449,0.121799,5
0.172735,0.728446,0.712821,4
0.908170,0.921445,0.380657,5
0.864711,0.220801,0.896176,3
0.586352,0.635334,0.249062,7
0.738517,0.264992,0.288369,4
0.777795,0.943876,0.837367,7
0.182989,0.106052,0.419324,4
0.301248,0.462142,0.584674,6
0.998901,0.667531,0.041536,5
0.550096,0.433637,0.990722,1
0.175573,0.595935,0.870998,8
0.980712,0.639088,0.763573,2
0.365093,0.214087,0.602863,9
0.907834,0.385632,0.727348,3
0.897092,0.850917,0.796991,1
0.700278,0.294809,0.333323,9
0.678640,0.516953,0.725547,1
0.970794,0.108188,0.118168,5
0.822596,0.394848,0.778008,7
0.853633,0.229041,0.953551,1
0.348003,0.112247,0.515976,9
0.963988,0.219428,0.430006,1
0.796960,0.267434,0.972503,0
0.132725,0.971038,0.219886,2
0.110508,0.174963,0.289071,4
0.510392,0.768273,0.762230,0
0.608997,0.301370,0.284555,9
0.133671,0.963286,0.113498,6
0.418806,0.358623,0.048982,4
0.549120,0.480422,0.308664,2
0.190741,0.524827,0.157079,8
0.586779,0.870083,0.075045,6
0.452803,0.760399,0.594287,0
0.878231,0.129643,0.244179,2
0.441664,0.688772,0.989593,8
0.212317,0.011170,0.704062,9
0.756279,0.010559,0.248665,5
0.322764,0.033753,0.236488,4
0.677755,0.919248,0.181219,7
0.200903,0.920225,0.082980,6
0.498611,0.487777,0.216224,3
0.527787,0.675741,0.582720,8
0.705924,0.494766,0.798730,3
0.318918,0.028474,0.726676,1
0.361492,0.658589,0.562120,8
0.376110,0.449782,0.971374,7
0.523148,0.748680,0.869442,8
0.639058,0.473434,0.156346,7
0.050691,0.542436,0.817835,8
0.031617,0.532456,0.868770,6
0.640645,0.096500,0.299234,3
0.895718,0.032258,0.098972,5
0.432783,0.301431,0.211829,4
0.606922,0.878811,0.530992,7
0.033174,0.188177,0.415448,4
0.465499,0.180578,0.311380,9
0.296701,0.955321,0.524918,8
0.456496,0.343333,0.640461,1
0.713218,0.185614,0.134953,2
0.972777,0.275918,0.029511,5
0.740745,0.221107,0.570696,1
0.094607,0.926298,0.567766,8
0.930143,0.164739,0.757073,1
0.519944,0.866359,0.042756,6
0.183966,0.478103,0.301187,4
0.738304,0.144475,0.258278,5
0.994507,0.643178,0.381451,2
0.543138,0.124119,0.392956,3
0.003204,0.857723,0.537034,0
0.475295,0.527696,0.743919,8
0.727256,0.232276,0.951292,0
0.292459,0.404218,0.698782,9
0.794641,0.458205,0.323252,2
0.057039,0.239570,0.279885,4
0.533891,0.414716,0.920927,7
0.937681,0.927976,0.104862,7
0.260384,0.684622,0.909513,8
0.316691,0.823725,0.106388,8
0.103824,0.446638,0.549181,6
0.298532,0.591571,0.856136,8
0.720573,0.713675,0.355632,5
0.211921,0.074831,0.835322,1
0.734397,0.385205,0.817133,1
0.200232,0.899808,0.496872,6
0.249611,0.083407,0.762169,9
0.493149,0.034913,0.461959,3
0.280190,0.240699,0.971068,9
0.453993,0.024506,0.695120,5
0.438398,0.408277,0.125675,9
0.996246,0.114170,0.001770,5
0.727378,0.254067,0.690542,3
0.462478,0.988311,0.691671,0
0.780602,0.218818,0.819453,3
0.560656,0.337138,0.752098,1
0.392651,0.299203,0.881314,8
0.450148,0.973052,0.374523,2
0.684591,0.926572,0.698721,0
0.572375,0.713950,0.178747,7
0.747795,0.410199,0.093265,5
0.318949,0.753533,0.977905,0
0.110202,0.913846,0.831263,0
0.131840,0.736198,0.428022,7
0.868587,0.433882,0.563463,5
0.128605,0.255989,0.406629,4
0.830317,0.748680,0.852870,1
0.846980,0.998169,0.463057,7
0.509140,0.806970,0.884030,0
0.202155,0.241829,0.185217,4
0.317667,0.524644,0.947813,1
0.251015,0.942961,0.825831,0
0.801263,0.458480,0.295175,2
0.856410,0.116001,0.032228,5
0.256508,0.325571,0.454207,9
0.845729,0.733421,0.023713,5
0.578417,0.837123,0.603198,7
0.757439,0.860897,0.059358,5
0.679434,0.815577,0.094668,7
0.769097,0.248390,0.541307,3
0.325083,0.063570,0.723319,1
0.900998,0.094546,0.595752,1
0.728935,0.953795,0.831690,7
0.088504,0.203803,0.477004,4
0.751091,0.207892,0.847804,3
0.217994,0.254707,0.637074,4
0.044221,0.834223,0.347972,6
0.718650,0.398602,0.804987,0
0.990509,0.691824,0.238807,7
0.805139,0.906980,0.919950,7
0.773034,0.650655,0.152135,6
0.964385,0.086062,0.261513,3
0.426191,0.816065,0.646474,6
0.780084,0.178625,0.620991,3
0.208045,0.786401,0.309030,7
0.688864,0.469741,0.857173,0
0.138829,0.412732,0.351756,6
0.762108,0.317301,0.681173,1
0.049013,0.029176,0.795312,4
0.106418,0.324564,0.013092,4
0.981262,0.622700,0.834559,5
0.977599,0.374340,0.754906,3
0.289163,0.911039,0.479720,7
0.200568,0.743034,0.323008,6
0.277505,0.797815,0.066408,2
0.990448,0.013581,0.784356,5
0.726981,0.173070,0.728782,1
0.766961,0.006134,0.939817,1
0.147313,0.528428,0.428907,0
0.057497,0.444838,0.198584,6
0.103030,0.355358,0.637165,9
0.081301,0.579730,0.587329,6
0.455000,0.795556,0.256172,7
0.109134,0.482559,0.737877,8
