x, y, z, label 
0.335032,0.077639,0.772240,6
0.991424,0.725913,0.959197,2
0.886074,0.489547,0.740867,6
0.578997,0.928220,0.399609,5
0.494156,0.831355,0.218299,5
0.803369,0.297403,0.927580,2
0.197058,0.321818,0.614246,5
0.115665,0.094241,0.731315,4
0.693655,0.706778,0.726981,2
0.964080,0.096652,0.422132,6
0.278664,0.927183,0.320078,3
0.080752,0.883084,0.751885,0
0.590808,0.753990,0.582080,5
0.648183,0.760277,0.551134,2
0.744835,0.927061,0.103824,1
0.947935,0.772637,0.830897,2
0.146550,0.151250,0.565813,6
0.069308,0.315775,0.726493,0
0.409223,0.945433,0.398755,3
0.300424,0.732353,0.402142,3
0.923948,0.934629,0.894742,2
0.078860,0.510483,0.302499,5
0.412763,0.851100,0.223884,3
0.958129,0.967162,0.357280,3
0.833766,0.385693,0.181341,5
0.079012,0.196722,0.044893,4
0.939024,0.236335,0.873318,2
0.247200,0.233345,0.722739,6
0.233924,0.359111,0.577410,0
0.031831,0.430250,0.460891,0
0.673910,0.663106,0.302347,1
0.443617,0.633290,0.901089,0
0.788415,0.330180,0.754845,2
0.845149,0.437452,0.521928,6
0.665639,0.707968,0.117466,3
0.921690,0.294534,0.257942,5
0.992218,0.445143,0.881039,2
0.916349,0.108402,0.810480,2
0.741234,0.337474,0.576006,2
0.038881,0.840388,0.336222,0
0.768853,0.354076,0.244484,5
0.116245,0.171056,0.621540,6
0.136265,0.644368,0.501633,5
0.288430,0.057314,0.478042,6
0.045869,0.108585,0.687002,0
0.993194,0.703787,0.050661,3
0.493301,0.476760,0.522446,6
0.750542,0.666219,0.136479,1
0.715751,0.905026,0.498825,3
0.479019,0.141606,0.599750,4
0.886105,0.990905,0.537339,3
0.373699,0.603198,0.658010,5
0.887143,0.954833,0.933012,2
0.878842,0.433363,0.331156,6
0.025147,0.659169,0.817194,0
0.117527,0.716544,0.816675,0
0.834010,0.262795,0.994934,2
0.424451,0.504929,0.102451,5
0.301431,0.764306,0.647053,0
0.487991,0.285806,0.881619,4
0.547838,0.595233,0.663747,1
0.174230,0.685751,0.912107,0
0.824030,0.911283,0.915647,1
0.496384,0.269539,0.499130,5
0.299814,0.418256,0.201575,4
0.539415,0.254341,0.887936,6
0.108127,0.587909,0.558397,0
0.573748,0.687826,0.170171,3
0.119053,0.088595,0.706809,6
0.218757,0.759239,0.949309,0
0.570086,0.305673,0.260140,6
0.471206,0.045503,0.605213,6
0.592853,0.077212,0.567797,6
0.822962,0.271462,0.674490,2
0.484756,0.351756,0.323893,4
0.678121,0.203131,0.736686,6
0.895688,0.507523,0.973357,2
0.969115,0.225196,0.404309,4
0.562426,0.683706,0.111972,5
0.388958,0.601154,0.671590,0
0.452956,0.789361,0.135868,3
0.127812,0.002075,0.113254,6
0.800928,0.997833,0.965453,2
0.550432,0.243843,0.364360,6
0.145726,0.629780,0.383953,0
0.003113,0.916440,0.079653,3
0.769524,0.502914,0.008484,3
0.019593,0.349376,0.291757,4
0.462539,0.202155,0.779931,6
0.726829,0.756767,0.885769,2
0.980560,0.430006,0.743797,2
0.364971,0.072176,0.910977,2
0.505112,0.754723,0.419416,5
0.648823,0.540300,0.779046,2
0.505295,0.809931,0.845027,0
0.341166,0.203650,0.182287,6
0.253395,0.439741,0.068789,4
0.004120,0.636738,0.926481,0
0.490219,0.549516,0.053072,5
0.568651,0.257729,0.937376,2
0.997040,0.644765,0.296426,1
0.238258,0.917142,0.592242,0
0.729789,0.338023,0.581957,1
0.449995,0.847591,0.374371,1
0.338755,0.606861,0.754723,0
0.271859,0.084689,0.770714,6
0.952330,0.414838,0.940519,2
0.853542,0.759301,0.461623,3
0.676565,0.591693,0.768487,1
0.486373,0.843379,0.305612,1
0.974883,0.729728,0.576800,1
0.595904,0.629444,0.530229,3
0.570421,0.417768,0.886410,2
0.711325,0.060518,0.027039,4
0.383465,0.526963,0.250679,1
0.254646,0.632008,0.837916,0
0.900204,0.608173,0.551561,2
0.994995,0.580035,0.937010,2
0.895138,0.884548,0.541215,1
0.342265,0.081698,0.384381,6
0.220649,0.950102,0.547319,0
0.439528,0.842128,0.975127,0
0.057680,0.239601,0.395215,4
0.372570,0.359325,0.760277,0
0.220252,0.744072,0.374950,5
0.881680,0.965850,0.395917,3
0.443648,0.431623,0.122929,5
0.851253,0.065645,0.310190,6
0.689352,0.523789,0.219001,5
0.700552,0.451094,0.288278,3
0.994751,0.294229,0.747337,2
0.721061,0.810175,0.391705,3
0.904660,0.527879,0.657063,2
0.533616,0.155553,0.268929,5
0.672719,0.327311,0.112980,6
0.293832,0.540757,0.011200,5
0.835963,0.705008,0.769433,2
0.181982,0.703726,0.881130,0
0.073397,0.480300,0.661275,0
0.199713,0.820734,0.617969,0
0.081179,0.533189,0.806116,0
0.486587,0.983337,0.729484,3
0.159612,0.577990,0.277505,5
0.385235,0.959288,0.337626,3
0.936521,0.435041,0.066042,3
0.456252,0.886502,0.882351,0
0.769738,0.420392,0.116886,3
0.691733,0.401746,0.426466,1
0.507187,0.069918,0.146001,6
0.428846,0.950804,0.573229,1
0.057527,0.087497,0.814997,0
0.044771,0.285867,0.227577,4
0.265786,0.284219,0.214393,5
0.547136,0.057100,0.732170,2
0.520371,0.480422,0.989288,0
0.786431,0.570360,0.410230,1
0.964080,0.001007,0.467116,2
0.329997,0.840541,0.378246,3
0.771142,0.630055,0.438124,3
0.181127,0.641987,0.773705,0
0.304239,0.830805,0.421064,3
0.621052,0.970153,0.405194,3
0.710807,0.804712,0.943114,2
0.626942,0.807276,0.396771,3
0.276772,0.683584,0.201941,5
0.694937,0.954344,0.790124,1
0.257515,0.947661,0.080966,1
0.602619,0.575488,0.414380,3
0.569994,0.164830,0.482223,6
0.803552,0.627796,0.757958,1
0.288614,0.476119,0.952208,0
0.882931,0.138676,0.202033,6
0.958434,0.035340,0.226051,6
0.942717,0.976379,0.931974,2
0.951903,0.972900,0.230934,3
0.052156,0.955229,0.250252,1
0.075900,0.517197,0.896786,0
0.120731,0.455824,0.001617,5
0.001923,0.801416,0.444258,5
0.848231,0.843349,0.509232,5
0.479690,0.726279,0.283731,1
0.910489,0.461531,0.939848,2
0.318461,0.176519,0.885769,0
0.367595,0.490371,0.485672,6
0.411695,0.013367,0.604602,6
0.565539,0.104160,0.299661,4
0.262398,0.721091,0.070162,3
0.663381,0.784600,0.872829,2
0.163488,0.494613,0.038881,5
0.482406,0.948820,0.622761,5
0.026032,0.040284,0.135563,6
0.766686,0.875240,0.994934,2
0.450850,0.552416,0.349986,1
0.289315,0.872829,0.490341,0
0.633747,0.344859,0.098636,5
0.663472,0.367473,0.847377,2
0.704459,0.588641,0.750725,2
0.343547,0.699362,0.247810,3
0.749077,0.654317,0.370037,3
0.257424,0.558489,0.013764,4
0.682730,0.810846,0.669759,3
0.918088,0.762505,0.934660,2
0.944975,0.611591,0.435652,3
0.850673,0.120579,0.241432,6
0.313364,0.332865,0.574511,4
0.858852,0.059999,0.450453,4
0.593127,0.440016,0.110172,6
0.173101,0.137974,0.955931,0
0.169500,0.371502,0.506699,5
0.994049,0.150609,0.488754,6
0.028535,0.074496,0.269143,6
0.491928,0.903317,0.496628,5
0.486862,0.819575,0.487503,5
0.076754,0.451399,0.269478,5
0.145909,0.997528,0.465651,3
0.832484,0.380078,0.354198,2
0.128300,0.977630,0.447676,1
0.541887,0.091922,0.601703,6
0.083804,0.811457,0.338328,3
0.841578,0.737663,0.191229,3
0.401807,0.725028,0.839595,0
0.858638,0.981323,0.307382,3
0.152989,0.078555,0.216468,6
0.324900,0.864284,0.927244,0
0.138218,0.911557,0.587054,0
0.760308,0.244301,0.538133,2
0.665242,0.459853,0.828486,1
0.989135,0.265419,0.669454,2
0.934996,0.251106,0.529160,4
0.132084,0.682913,0.015351,5
0.818537,0.683920,0.520371,1
0.420606,0.252693,0.770653,2
0.972259,0.498672,0.014863,1
0.838313,0.419568,0.725883,2
0.295572,0.377087,0.890194,0
0.831721,0.830226,0.795038,2
0.307413,0.191565,0.803827,4
0.270363,0.378124,0.103519,6
0.731040,0.286264,0.244606,5
0.605701,0.184606,0.673574,6
0.054445,0.736503,0.930296,0
0.896756,0.759209,0.228614,3
0.704337,0.925535,0.784143,1
0.171911,0.184454,0.830256,4
0.354137,0.123508,0.686209,6
0.595996,0.165746,0.076052,5
0.414228,0.177679,0.923093,2
0.242347,0.796075,0.560015,0
0.541856,0.048311,0.379620,6
0.054476,0.535295,0.343608,5
0.690970,0.882595,0.650472,1
0.940458,0.821345,0.439985,1
0.418531,0.723808,0.024720,3
0.009644,0.535020,0.891415,0
0.502853,0.942381,0.338298,3
0.854091,0.864284,0.055269,3
0.031587,0.162328,0.619831,6
0.620167,0.576098,0.324198,5
0.613086,0.976135,0.903378,1
0.543565,0.932035,0.820368,5
0.871944,0.210303,0.169408,4
0.744346,0.103458,0.747307,2
0.543290,0.054262,0.728568,4
0.535783,0.577258,0.177374,1
0.892941,0.115360,0.106693,6
0.408246,0.316996,0.227607,4
0.499863,0.544450,0.250618,5
0.336039,0.987548,0.952849,0
0.258217,0.908597,0.272683,1
0.243995,0.980712,0.991089,0
0.419538,0.599811,0.619800,0
0.488845,0.928343,0.153447,1
0.224158,0.381939,0.108188,5
0.180609,0.476150,0.887600,0
0.790277,0.321451,0.338145,6
0.218543,0.945830,0.983062,0
0.063234,0.943114,0.215064,1
0.167547,0.756218,0.154759,1
0.403851,0.125462,0.282693,6
0.681509,0.735618,0.361095,3
0.434828,0.128056,0.942656,4
0.213019,0.355388,0.011933,6
0.696341,0.346843,0.019440,3
0.360576,0.083804,0.724723,6
0.109378,0.053621,0.156041,6
0.517838,0.113041,0.115238,4
0.832606,0.610492,0.814814,2
0.633778,0.286569,0.394879,6
0.452589,0.590197,0.842128,4
0.986358,0.765893,0.405408,3
0.191412,0.001312,0.250282,4
0.047761,0.454451,0.288552,4
0.575152,0.536790,0.709769,3
0.895444,0.065767,0.379376,6
0.406995,0.564440,0.847377,0
0.327769,0.607654,0.257668,1
0.555345,0.579119,0.440596,5
0.003082,0.579089,0.317026,0
0.623524,0.166570,0.608020,6
0.654927,0.968749,0.836238,1
0.639637,0.312265,0.745964,2
0.877621,0.824061,0.494186,3
0.118870,0.250008,0.877590,0
0.242744,0.358623,0.677084,0
0.828333,0.108890,0.887387,2
0.728782,0.902310,0.913114,2
0.953612,0.510636,0.436293,2
0.743400,0.102634,0.459151,2
0.752098,0.114414,0.815577,2
0.522233,0.280618,0.582018,4
0.801630,0.030580,0.225440,6
0.515366,0.352275,0.546831,1
0.245918,0.150670,0.585284,6
0.658345,0.879604,0.874569,0
0.618763,0.897885,0.614551,3
0.283853,0.229347,0.182409,6
0.526383,0.808588,0.201544,1
0.996673,0.124851,0.000671,4
0.305643,0.842921,0.615925,5
0.224738,0.698813,0.493210,0
0.378887,0.511795,0.553941,1
0.507523,0.117618,0.119877,4
0.020600,0.924375,0.952513,0
0.003937,0.576098,0.093875,6
0.260659,0.832362,0.594836,0
0.331675,0.580828,0.128666,3
0.299509,0.794763,0.385846,3
0.802728,0.575549,0.566454,3
0.726371,0.839381,0.418134,1
0.529374,0.736351,0.652608,3
0.638478,0.577715,0.209662,4
0.860897,0.806299,0.597827,1
0.081790,0.762261,0.394787,5
0.300333,0.770745,0.275185,1
0.695517,0.887539,0.316080,5
0.568834,0.621265,0.057161,1
0.672811,0.749596,0.020936,5
0.955504,0.044679,0.533921,2
0.767815,0.022553,0.739982,6
0.639271,0.226508,0.793939,6
0.714866,0.004975,0.635365,6
0.421918,0.703116,0.715445,0
0.700491,0.864009,0.088443,1
0.390698,0.955901,0.437696,3
0.070101,0.081240,0.662221,6
0.562517,0.841609,0.980529,0
0.883297,0.510514,0.761193,2
0.673452,0.618610,0.981353,2
0.877804,0.613819,0.535569,1
0.090884,0.886105,0.850673,0
0.491531,0.180944,0.367870,4
0.469069,0.824885,0.428571,3
0.444594,0.274972,0.961669,0
0.363659,0.341533,0.587085,1
0.627247,0.415387,0.249519,5
0.695517,0.696616,0.287332,3
0.300821,0.230049,0.675405,4
0.830653,0.565813,0.493454,2
0.517045,0.106754,0.509232,4
0.247932,0.868923,0.189886,3
0.829066,0.876858,0.347209,1
0.424818,0.725516,0.674001,0
0.422895,0.393353,0.459181,6
0.807703,0.188910,0.421400,6
0.371075,0.149419,0.796594,6
0.672597,0.589526,0.277688,1
0.422132,0.944182,0.889645,1
0.449721,0.018250,0.637745,6
0.219764,0.167547,0.168401,6
0.806299,0.316691,0.760094,2
0.712638,0.668081,0.066775,3
0.580187,0.545152,0.554094,1
0.402020,0.513443,0.228462,4
0.659902,0.894009,0.193945,3
0.599719,0.377850,0.865169,2
0.235481,0.012513,0.885586,6
0.658620,0.916166,0.434462,3
0.628986,0.381237,0.160100,5
0.821223,0.440840,0.941008,2
0.273690,0.268380,0.320872,6
0.528092,0.625904,0.938566,2
0.476577,0.618732,0.249428,3
0.366131,0.947050,0.353130,5
0.490036,0.544877,0.810663,2
0.939970,0.258919,0.177740,6
0.265877,0.554064,0.707541,0
0.444227,0.425855,0.537095,4
0.187139,0.871944,0.951201,0
0.224158,0.394208,0.208563,5
0.201209,0.844264,0.253273,3
0.761925,0.643330,0.039125,3
0.232063,0.031861,0.745445,6
0.942778,0.703543,0.441939,3
0.658437,0.889676,0.602191,5
0.761223,0.510239,0.916318,2
0.130314,0.461623,0.522111,0
0.450087,0.895871,0.934996,0
0.186010,0.955535,0.726615,1
0.977722,0.633168,0.208808,1
0.149358,0.007843,0.294015,5
0.587664,0.257607,0.895383,6
0.758049,0.537889,0.382855,3
0.174017,0.539171,0.390606,5
0.021546,0.942686,0.337504,3
0.420240,0.069704,0.555040,6
0.060579,0.629933,0.937773,0
0.404889,0.105594,0.205145,4
0.258919,0.144444,0.273446,6
0.418928,0.682913,0.069247,3
0.092318,0.044679,0.024934,4
0.670064,0.226234,0.791986,2
0.610279,0.851802,0.431806,1
0.998047,0.532548,0.597308,2
0.860988,0.450880,0.062471,3
0.311472,0.244972,0.510453,4
0.692160,0.895199,0.780267,1
0.811518,0.874081,0.221046,3
0.456648,0.277871,0.163213,6
0.810633,0.188421,0.367199,6
0.324870,0.814203,0.198950,1
0.715506,0.520402,0.857662,2
0.283456,0.145878,0.468917,5
0.142796,0.328471,0.453261,6
0.604938,0.764977,0.381756,1
0.803095,0.362590,0.822687,1
0.730491,0.978027,0.439375,3
0.344066,0.106296,0.297189,6
0.245064,0.625568,0.146214,5
0.417707,0.954955,0.199866,1
0.063509,0.449965,0.127934,5
0.447401,0.948851,0.540483,5
0.212897,0.204566,0.432508,4
0.551103,0.945738,0.673788,1
0.818781,0.934111,0.974731,2
0.444258,0.009156,0.841578,6
0.199896,0.959288,0.773339,0
0.532456,0.634968,0.981567,2
0.479720,0.593768,0.148259,1
0.427717,0.361980,0.414411,6
0.951537,0.130314,0.515702,2
0.414747,0.440382,0.640095,6
0.718436,0.784326,0.967834,2
0.573687,0.685324,0.108310,3
0.990081,0.698172,0.576067,2
0.964660,0.552751,0.104831,1
0.982635,0.417005,0.436506,2
0.115909,0.959807,0.434767,3
0.761254,0.068453,0.009552,6
0.662069,0.561998,0.016602,3
0.709677,0.441969,0.417219,2
0.971831,0.216987,0.448134,6
0.735801,0.891812,0.175390,1
0.615894,0.335368,0.692282,6
0.948729,0.106693,0.482437,2
0.174596,0.867580,0.885708,0
0.497665,0.924802,0.778832,1
0.801904,0.928526,0.516037,3
0.672414,0.146092,0.968993,2
0.768456,0.640797,0.474075,1
0.349437,0.338298,0.571398,5
0.529099,0.811304,0.387371,5
0.559252,0.560442,0.269143,1
0.322733,0.666829,0.807764,0
0.466781,0.379131,0.990966,2
0.541002,0.189215,0.881832,4
0.527787,0.137364,0.889462,4
0.721824,0.732627,0.706076,2
0.133030,0.791559,0.521958,0
0.657857,0.701682,0.280709,1
0.804254,0.374615,0.308115,3
0.386273,0.242927,0.455092,6
0.084964,0.904874,0.057833,5
0.366039,0.278664,0.126652,4
0.804407,0.958831,0.162816,3
0.582080,0.917905,0.840419,0
0.501175,0.793146,0.046815,1
0.261147,0.436750,0.460433,1
0.611286,0.457778,0.799493,2
0.974029,0.757744,0.377331,1
0.664327,0.413556,0.701926,1
0.750633,0.795679,0.395734,1
0.329814,0.381542,0.713920,0
0.079409,0.306742,0.644368,0
0.828455,0.129398,0.056581,6
0.922697,0.097201,0.188208,6
0.099551,0.268929,0.917112,5
0.778466,0.747185,0.126682,3
0.322611,0.524338,0.147740,5
0.987274,0.507004,0.454848,3
0.046999,0.955718,0.755730,0
0.537461,0.854244,0.475570,1
0.422163,0.913480,0.106418,5
0.195593,0.480819,0.699942,0
0.958617,0.680746,0.218757,5
0.501358,0.344066,0.589953,6
0.018647,0.458541,0.438368,0
0.644551,0.976592,0.803919,3
0.955657,0.186102,0.262032,2
0.111423,0.645283,0.426710,0
0.620075,0.292245,0.275033,5
0.871914,0.293497,0.631489,2
0.952391,0.467818,0.181249,3
0.404767,0.625629,0.945585,0
0.712302,0.559191,0.876705,2
0.649068,0.319132,0.415021,6
0.178594,0.333018,0.565264,5
0.651570,0.305063,0.094974,4
0.013001,0.778558,0.168615,5
0.877071,0.466018,0.069582,1
0.548021,0.420118,0.860714,2
0.486648,0.086245,0.245582,4
0.649709,0.435591,0.591937,3
0.992492,0.079165,0.095950,4
0.153325,0.838069,0.078951,1
0.191290,0.534104,0.976653,0
0.792474,0.207953,0.049776,6
0.789422,0.595264,0.227577,5
0.669851,0.081027,0.677511,6
0.281716,0.235084,0.622791,5
0.773370,0.732780,0.230995,1
0.063509,0.235054,0.478256,4
0.948241,0.374828,0.145512,3
0.060549,0.768273,0.486465,4
0.223243,0.321085,0.091403,6
0.984863,0.510575,0.746147,2
0.578234,0.110904,0.326640,6
0.287240,0.318613,0.122684,4
0.257424,0.526048,0.774957,4
0.605121,0.327616,0.630696,1
0.704154,0.524827,0.008759,4
0.624073,0.964232,0.602374,1
0.241310,0.970458,0.755486,0
0.406262,0.965392,0.619037,5
0.873592,0.275033,0.812830,6
0.013733,0.168523,0.160497,4
0.167699,0.340587,0.480300,4
0.296243,0.714316,0.297342,1
0.200659,0.078097,0.911740,0
0.644704,0.509232,0.134983,3
0.176183,0.952452,0.297128,5
0.958129,0.453352,0.744072,6
0.625050,0.057192,0.610553,4
0.660848,0.174200,0.603259,6
0.246895,0.795984,0.945494,0
0.959197,0.947996,0.761071,3
0.547594,0.959227,0.319254,1
0.271523,0.256691,0.621998,6
0.598804,0.464583,0.393536,4
0.525895,0.149998,0.098697,6
0.624653,0.897824,0.949370,0
0.418073,0.380383,0.476791,6
0.824793,0.875546,0.302286,1
0.391308,0.280831,0.331614,6
0.001343,0.777764,0.265603,1
0.653401,0.685965,0.847835,2
0.293985,0.187353,0.897702,0
0.620746,0.979003,0.540880,1
0.766076,0.057222,0.223914,5
0.390606,0.709922,0.297769,3
0.853267,0.821192,0.532243,2
0.822382,0.293344,0.459120,4
0.906369,0.004364,0.827143,2
0.177007,0.187689,0.988220,4
0.358318,0.991394,0.717429,3
0.648915,0.803491,0.234840,3
0.548570,0.104068,0.529252,6
0.149937,0.311350,0.030793,4
0.066652,0.652669,0.907987,0
0.996338,0.648091,0.472152,2
0.761467,0.771477,0.720054,2
0.330241,0.473983,0.379559,6
0.422620,0.269204,0.819330,4
0.806360,0.742759,0.701926,2
0.705924,0.028413,0.320841,6
0.909970,0.031526,0.670309,2
0.266732,0.312265,0.559679,6
0.878506,0.968719,0.941130,2
0.411328,0.298929,0.022889,6
0.190527,0.113437,0.913633,4
0.999695,0.892727,0.357555,3
0.598224,0.613330,0.496170,1
0.960326,0.980193,0.199744,5
0.327433,0.013398,0.447707,6
0.732963,0.434339,0.166478,3
0.987457,0.843867,0.666555,2
0.362865,0.944975,0.024384,1
0.537950,0.191473,0.056978,6
0.956908,0.794794,0.927824,2
0.983398,0.495621,0.505356,2
0.901212,0.632282,0.822962,2
0.927885,0.418592,0.663350,2
0.757591,0.739677,0.772942,1
0.352245,0.956053,0.292367,1
0.226600,0.881863,0.195898,3
0.593707,0.095279,0.495560,6
0.113926,0.176580,0.946287,0
0.143986,0.425245,0.876675,0
0.989319,0.169073,0.938231,2
0.156438,0.275002,0.143620,6
0.305887,0.055177,0.730277,6
0.094272,0.335490,0.544176,5
0.283090,0.396741,0.289254,4
0.383312,0.424146,0.404187,5
0.965453,0.339427,0.153386,6
0.880001,0.209387,0.567370,2
0.685446,0.899503,0.544481,3
0.053560,0.449538,0.322977,5
0.801233,0.958464,0.762902,3
0.634449,0.739250,0.092410,1
0.174444,0.817469,0.559313,0
0.724876,0.024537,0.341105,6
0.528550,0.141942,0.242897,4
0.628681,0.368236,0.520768,2
0.704428,0.495407,0.176977,5
0.555864,0.745750,0.950835,2
0.035249,0.047090,0.159825,6
0.525010,0.154790,0.040895,4
0.720481,0.063234,0.111606,5
0.842341,0.150304,0.767510,2
0.315683,0.082034,0.615680,5
0.109134,0.201392,0.466933,4
0.394086,0.854854,0.317301,1
0.421766,0.126530,0.423750,5
0.203070,0.833522,0.091067,3
0.906888,0.429182,0.039857,3
0.860408,0.820582,0.375103,1
0.603900,0.747765,0.192083,1
0.432234,0.003845,0.258675,5
0.591968,0.979400,0.348369,3
0.238990,0.590411,0.928617,0
0.782464,0.061678,0.742424,2
0.063387,0.264229,0.048982,4
0.591327,0.022919,0.024354,6
0.718986,0.343822,0.699728,2
0.385144,0.865871,0.940550,0
0.799005,0.429975,0.748833,2
0.793573,0.259804,0.370952,4
0.489578,0.142308,0.115757,4
0.317515,0.000671,0.093722,4
0.223670,0.864559,0.414747,5
0.767327,0.888760,0.577532,1
0.798151,0.881252,0.079073,5
0.557421,0.191412,0.550127,6
0.500076,0.518265,0.381848,4
0.395825,0.329020,0.679647,4
0.915830,0.516984,0.910581,2
0.055818,0.970183,0.057680,3
0.550279,0.508011,0.149693,5
0.333384,0.475600,0.918821,0
0.293222,0.725639,0.998199,0
0.601001,0.709220,0.789178,2
0.255409,0.644124,0.426374,4
0.190680,0.768426,0.659230,0
0.686331,0.649983,0.181860,3
0.801294,0.296854,0.439528,2
0.703635,0.810999,0.611866,3
0.854671,0.857631,0.517289,1
0.534562,0.890103,0.405957,3
0.843593,0.487167,0.301614,5
0.018464,0.607257,0.502579,1
0.849513,0.145756,0.860195,2
0.372143,0.394635,0.670583,5
0.183508,0.454878,0.726829,4
0.798425,0.152104,0.497208,2
0.144902,0.987976,0.330027,5
0.553667,0.408826,0.812983,1
0.823328,0.586444,0.876583,2
0.698935,0.463881,0.086306,5
0.317759,0.831751,0.549425,1
0.075655,0.135075,0.150121,5
0.333872,0.038728,0.171270,5
0.188635,0.316996,0.906125,0
0.473678,0.077609,0.665212,6
0.774804,0.262978,0.514145,6
0.277261,0.096683,0.342723,6
0.010224,0.983825,0.137944,5
0.834529,0.941313,0.886074,3
0.684622,0.024598,0.711325,6
0.185949,0.860805,0.496078,3
0.377880,0.767541,0.534837,1
0.398144,0.099521,0.670583,4
0.831355,0.931394,0.936338,2
0.754631,0.296152,0.088076,6
0.442305,0.732231,0.856197,1
0.576861,0.400037,0.722160,6
0.250862,0.848994,0.172704,5
0.401563,0.173925,0.227577,4
0.054415,0.536576,0.991852,0
0.220252,0.417341,0.446516,5
0.507187,0.566271,0.110965,5
0.855007,0.936827,0.204321,3
0.359325,0.777032,0.557054,0
0.929594,0.135594,0.028596,6
0.494400,0.514695,0.615589,2
0.921415,0.019257,0.652699,2
0.251381,0.747429,0.239204,5
0.068789,0.539384,0.784600,0
0.803095,0.794183,0.271859,3
0.091617,0.654530,0.256417,5
0.222144,0.020569,0.677847,4
0.379650,0.394177,0.945860,0
0.432173,0.162206,0.044282,6
0.140934,0.698782,0.400616,5
0.631886,0.758415,0.159093,3
0.606281,0.997528,0.530564,1
0.128147,0.141636,0.577624,6
0.379833,0.504318,0.677145,1
0.936216,0.156957,0.905942,2
0.035737,0.181829,0.459639,6
0.132084,0.904324,0.171270,1
0.711112,0.372936,0.650014,2
0.899197,0.932340,0.245125,3
0.361126,0.351024,0.572863,5
0.616321,0.086001,0.959502,2
0.150121,0.620350,0.786554,0
0.323893,0.253853,0.432722,6
0.772790,0.830897,0.701865,3
0.591815,0.189398,0.327219,4
0.964080,0.783441,0.961028,2
0.331889,0.031007,0.418714,6
0.684622,0.315622,0.455794,6
0.567522,0.731193,0.093966,3
0.086581,0.001190,0.436567,5
0.722556,0.959716,0.332560,1
0.001343,0.691366,0.876309,0
0.742759,0.789636,0.496292,1
0.964141,0.100772,0.732261,2
0.444075,0.234931,0.970580,4
0.332926,0.017335,0.617817,6
0.014283,0.108493,0.500443,4
0.490127,0.419965,0.280587,3
0.706809,0.335582,0.066622,5
0.062471,0.947417,0.809442,0
0.578936,0.414350,0.476302,5
0.183325,0.897000,0.282937,5
0.770470,0.787652,0.627125,3
0.674184,0.371319,0.254830,5
0.413129,0.102420,0.763878,2
0.266671,0.459426,0.667867,4
0.936460,0.312387,0.111850,3
0.246925,0.558702,0.126164,1
0.410901,0.948363,0.163701,5
0.802454,0.243141,0.559771,2
0.776513,0.265328,0.741783,2
0.520463,0.585803,0.808527,1
0.460891,0.001251,0.882351,6
0.540696,0.672292,0.163091,3
0.128941,0.772729,0.714835,0
0.439833,0.326792,0.050722,6
0.244606,0.315012,0.963988,0
0.636555,0.932249,0.469100,3
0.893674,0.471328,0.611499,3
0.584857,0.791040,0.079470,3
0.036164,0.673177,0.739891,0
0.893155,0.866146,0.691000,2
0.157231,0.258095,0.770714,5
0.390271,0.086642,0.832240,2
0.285440,0.964843,0.326609,3
0.685965,0.826655,0.833888,2
0.679434,0.955779,0.918119,0
0.563524,0.793176,0.965697,0
0.265725,0.366710,0.704062,1
0.225074,0.513840,0.305765,4
0.272225,0.300790,0.827113,0
0.605701,0.022828,0.795740,6
0.566942,0.988464,0.405286,3
0.311869,0.330882,0.975738,0
0.102634,0.159856,0.294717,6
0.842647,0.953215,0.825617,1
0.715903,0.136753,0.348521,4
0.245674,0.288461,0.585681,5
0.450636,0.380993,0.212958,6
0.871548,0.111179,0.017792,5
0.704825,0.855159,0.843165,2
0.037355,0.989257,0.921934,0
0.953490,0.185736,0.017182,5
0.830470,0.190771,0.466659,4
0.709067,0.895230,0.300851,3
0.585711,0.723685,0.652608,1
0.867458,0.508805,0.292581,1
0.395672,0.684957,0.627400,0
0.775903,0.775903,0.682852,3
0.972961,0.208441,0.237495,6
0.378643,0.190771,0.820429,0
0.914426,0.113254,0.758293,2
0.764916,0.086795,0.215033,4
0.535661,0.998688,0.816462,3
0.493698,0.431227,0.844447,2
0.578051,0.126438,0.731620,4
0.321879,0.691916,0.401654,5
0.867397,0.105258,0.482253,2
0.541704,0.407147,0.839839,4
0.043031,0.269417,0.870418,0
0.166936,0.989959,0.869289,0
0.409070,0.848506,0.844874,0
0.819117,0.464278,0.564989,1
0.405103,0.683309,0.966521,0
0.478469,0.887692,0.071780,1
0.783654,0.479263,0.292703,5
0.408002,0.786431,0.677816,1
0.933195,0.528550,0.136662,3
0.653920,0.642384,0.388501,1
0.530961,0.599109,0.857570,2
0.699759,0.949950,0.697836,3
0.469436,0.409864,0.672811,4
0.228980,0.229438,0.645466,4
0.399518,0.910337,0.089206,1
0.654927,0.269021,0.595050,6
0.901730,0.584246,0.542619,1
0.236061,0.392071,0.592212,4
0.850887,0.327525,0.846095,2
0.330638,0.338267,0.787378,4
0.614154,0.233711,0.696799,6
0.783563,0.028321,0.364940,4
0.933439,0.981506,0.408032,1
0.707053,0.678854,0.826991,2
0.322886,0.583392,0.839137,0
0.136814,0.072909,0.466903,4
0.181280,0.147099,0.818079,0
0.343516,0.894375,0.557848,1
0.202582,0.146947,0.815912,4
0.082827,0.528733,0.297922,5
0.695212,0.626392,0.858272,2
